token1	token2	token3	weight
болш	бауырым	сен	1
танысып	отырайық	қарсы	2
тфай	тіл	көзден	1
тфай	көз	тимесін	1
тфай	тфай	тіл	10
тфай	тфай	көз	5
айко	айко	айко	1
жазу	керек	еді	7
бәле	болды	ғой	2
ақшам	жоқ	деп	6
ақшам	болмай	тұр	2
сұрайын	деп	едім	2
сұрайын	деген	едім	1
сұрайын	дегем	ғой	1
жандос	жандос	жандос	1
денің	саулық	тілеймін	3
жігітім	бар	деп	5
жұлдыз	жұлдыз	жұлдыз	1
дедің	дедің	дедің	1
ретінде	араласып	тұрайық	2
қаладан	ауылға	такси	4
қаладан	боласың	?	2
қаладан	боласыз	?	1
үйдегілер	қалай	?	6
үйдегілер	қалай	жақсы	9
үйдегілер	қалай	жақсыма	8
береке	берсін	!	2
береке	тілеймін	!	2
береке	әкелсін	!	1
айару	айару	айару	1
будем	делать	?	1
күлкі	кетпесін	!	10
күлкі	кетпесін	аман	16
күлкі	кетпесін	бақытты	6
күлкі	кетпесін	бақыттың	10
төрт	көзіміз	түгел	1
әрқашан	күліп	ойнап	3
әрқашан	жүзіңнен	күлкі	1
әрқашан	жүзіңізден	күлкі	1
әрқашан	жүзінен	күлкі	1
сезім	сезім	сезім	1
раушан	раушан	раушан	1
кімде	бар	?	5
кімде	бар	екен	6
нешінші	жылғысың	?	3
аяулым	аяулым	аяулым	1
тыныштығын	берсін	жақсы	8
тыныштығын	берсін	!	6
тыныштығын	берсін	жаным	11
тыныштығын	нәсіп	етсін	1
уайымдама	бәрі	жақсы	1
ислам	менің	атым	1
ислам	ислам	ислам	1
көзі	екінші	жақтан	1
көзім	ілініп	кетіпті	5
ауыз	сөзің	мөлдіреген	2
жанерке	мен	сені	1
жанерке	жанерке	жанерке	1
сендерді	жақсы	көрем	3
сендерді	қуантып	жүре	1
жанып	тұр	ғой	3
ғұмыр	берсін	!	3
ғұмыр	тілеймін	!	3
ғұмыр	тілеймін	әрқашан	7
ғұмыр	жасы	ұзақ	1
ғұмыр	жасың	ұзақ	1
ғұмыр	нәсіп	етсін	1
ғұмыр	жасыңыз	ұзақ	1
ғұмыр	кешіңдер	!	1
аяжан	кешірім	сұраймын	1
аяжан	аяжан	аяжан	1
биба	биба	биба	1
аккаунт	керек	тегін	1
аккаунт	кімде	бар	1
аккаунт	аккаунт	аккаунт	1
көрініп	тұр	ғой	2
салқын	болып	тұр	3
салқын	күндерінің	арты	1
айдың	соңына	дейін	10
айдың	соңына	жетсем	2
айдың	аяғына	дейін	2
амандық	бақыт	береке	7
амандық	бақыт	байлық	4
амандық	тілеймін	!	2
амандық	тілеймін	әрқашан	10
қанат	жанат	жарғанат	1
назым	назым	назым	1
жастар	бақытты	болсын	1
кетсем	кешірім	сұраймын	1
танысуға	қалай	қарайсың	1
танысуға	болама	?	4
танысуға	болама	екен	8
кету	керек	болып	10
кету	керек	еді	6
жақсымыз	шүкір	аллаға	5
жақсымыз	өздерің	қалайсыңдар	1
жақсымыз	өздеріңіз	қалайсыздар	1
өмірде	бар	жақсылықты	1
құран	оқытып	жатыр	3
айтпайм	айтпайм	айтпайм	1
жарайсың	жақсы	жақсы	4
жарайсың	жақсы	жарайсың	5
жарайсың	жарайсың	жақсы	8
жарайсың	жарайсың	жарайсың	3
ұйықтай	алмай	жатырмын	4
істеу	керек	?	8
істеу	керек	еді	9
индира	индира	индира	1
айгул	айгүл	айгүл	1
келу	керек	еді	5
какие	планы	?	1
барғым	келіп	тұр	7
барғым	келіп	кетті	12
барғым	келіп	жүр	11
барғым	келіп	тұрған	10
барғым	кеп	тұр	7
барғым	кеп	тұрған	7
аманба	денсаулық	қалай	4
аманба	денсаулық	жақсыма	6
ассаламу	алейкум	!	7
ассаламу	алейкум	қалайсың	9
ассаламу	алейкум	қалайсыз	13
тіркеліп	лайк	басып	4
тіркеліп	кетші	өтініш	2
тіркеліп	кетіңіздер	достар	3
жағдайы	қалай	?	4
жағдайы	күнен	күнге	1
жағдайың	қалай	?	4
жағдайың	қалай	жақсы	9
жағдайың	жақсыма	?	3
ватсапта	жауап	береміз	1
ватсаптан	жауап	ала	1
маманың	туған	күні	4
кімдер	бар	?	5
үстіне	нұр	болар	1
маңызды	емес	жаттанды	5
дұға	қабыл	болсын	1
дұға	тілектерің	қабыл	1
дұға	тілектеріңіз	қабыл	1
дұға	тілектеріміз	қабыл	1
жұғысты	болсын	!	4
түні	құтты	болсын	1
түні	тілеген	дұға	1
жіберейін	деп	едім	4
ассаляму	алейкум	!	9
ассаляму	алейкум	қалайсың	8
ассаляму	алейкум	қалайсыз	11
ассаляму	алейкум	мейірімді	13
кот	кот	кот	1
шал	акжан	шал	1
ренжімеші	ренжімеші	ренжімеші	1
құшақтап	жатқым	келіп	4
меруерт	меруерт	меруерт	1
көлік	құтты	болсын	1
көлік	барма	?	6
көлік	барма	екен	6
ауырма	аңсаған	арманыңа	1
ауырма	сырқама	аңсаған	3
жасмин	жасмин	жасмин	1
ұлы	жеңіс	күні	1
көргім	келіп	жатыр	9
көргім	келіп	тұр	4
көргім	келіп	жүр	12
көргім	кеп	тұр	4
әдейі	әдейі	әдейі	1
санжар	санжар	санжар	1
айнала	бастаған	шақ	1
кетей	көмек	беріп	1
кетейін	деп	жатыр	8
кетейін	деп	тұр	13
кетейін	деп	жатырмын	10
кетейін	деп	едім	13
отыратын	ұл	қыздар	3
миым	ашып	кетті	3
айтқаныңыз	келсін	!	4
айтқаныңыз	келсін	рахмет	12
айтқаныңыз	келсін	рақмет	10
фотоға	түсіріп	жіберші	4
жеткен	туған	күнің	9
жеткен	туған	күніңмен	6
жеткен	туған	күніңізбен	8
жеткен	жаңа	жыл	5
жеткен	жаңа	жасың	12
жеткен	жаңа	жасыңыз	16
жеткен	жаңа	жылыңмен	14
жеткен	жаңа	жылдарыңызбен	13
жеткен	жаңа	жылыңызбен	14
жеткен	туылған	күніңмен	6
жеткен	туылған	күніңізбен	8
жеткен	барыс	жылы	1
қуат	берсін	!	4
арсен	боқ	арсен	1
алхамдулиллах	жақсы	шүкір	2
алхамдулиллах	жақсы	өзің	12
алхамдулиллах	шүкір	жақсы	3
алхамдулиллах	аллаға	шүкір	1
жолын	болсын	!	7
жолын	болсын	жаным	7
асалаумағалейкум	қалайсың	бауырым	6
жасын	құтты	болсын	1
жасын	ұзақ	болсын	2
жасын	жасай	бер	4
балалық	шақ	тілеймін	2
балалық	шақ	тілейміз	13
балалық	шағы	болсын	5
сырт	киім	аламын	1
қасыңда	кім	бар	1
тезірек	жазылып	кет	7
тезірек	жазылып	кетсін	6
үндемей	қалдың	ғой	2
болыңыздар	сәттілік	тілеймін	1
расул	расул	расул	1
нашар	болып	тұр	3
өмірі	ұзақ	болсын	2
иншаллах	бұйырсын	иншаллах	2
болайын	деп	жатыр	8
болайын	деп	тұр	5
жасмина	жасмина	жасмина	1
кое	кое	кое	1
жасқа	жете	бер	4
айтсаң	болды	ғой	1
тастай	батып	судай	1
тұру	керек	еді	8
ешкіммен	сөйлесіп	жүрген	3
алдынан	жарылқасын	!	3
жолдас	болсын	!	2
танысқаныма	қуаныштымын	!	1
тастаған	өткен	күнім	1
акбар	аллаху	акбар	1
шошып	кеттім	ғой	1
ақылды	қыз	болып	3
басың	екеу	болсын	2
табыс	тілеймін	!	2
табыс	және	және	1
табыс	жылы	болсын	1
ұйықтаймын	қайырлы	түн	1
білім	күнімен	құттықтаймын	1
дайындық	қалай	?	3
внимание	внимание	внимание	1
тіркелдім	лайк	бастым	1
тіркелдім	тіркелдім	тіркелдім	1
тұрғанда	көшеде	өтіп	1
өсе	берсін	!	2
жеңіл	жүргендей	қарайтындай	1
эльмира	мен	сені	1
мүмкіндік	берші	жаным	2
баяғы	жауабы	маңызды	1
шыдай	алмай	жатырмын	7
қарақат	қарақат	қарақат	1
ақтілек	ақтілек	ақтілек	1
жасыңыз	құтты	болсын	1
жасыңыз	нешеде	?	1
жасыңыз	ұзақ	болсын	2
жасыңыз	ұзақ	деніңіз	12
сүйдім	қайырлы	түн	1
альхамдулиллах	жақсы	шүкір	3
альхамдулиллах	шүкір	жақсы	3
әрдайым	жақсы	болсын	2
әрдайым	жүзіңізден	күлкі	1
басымды	көтере	алмай	1
ақниет	ақниет	ақниет	1
құрметті	ата	аналар	1
құрметті	әріптестер	!	1
олардың	барлығы	қазір	1
жылда	жаңа	бақыт	11
жылда	жаңа	табыс	8
жылда	жаңа	табысқа	7
жылда	жаңа	табыстарға	8
жылда	жағымды	жаңалықтар	1
денсаулығы	мықты	болсын	2
денсаулығың	қалай	?	3
денсаулығың	мықты	болсын	2
денсаулығың	жақсыма	?	1
ботақаным	менің	жүрегім	1
ботақаным	ботақаным	ботақаным	1
жауабы	маңызды	емес	1
бұны	әдейі	осылай	1
алдыңғы	терезесін	түсіріп	1
жылдан	жаңа	жылға	1
дарын	мен	сені	1
дарын	дарын	дарын	1
нурдаулет	нурдаулет	нурдаулет	1
төлеу	керек	еді	7
ниет	қабыл	болсын	1
амансыздарма	денсаулықтарыңыз	қалай	12
амансыздарма	денсаулықтарыңыз	жақсыма	2
көріңіз	түніңіз	тыныш	1
белгісіз	болып	тұр	2
білейін	деп	едім	1
ұйқыдан	енді	тұрдым	2
мереке	құтты	болсын	1
жағдайыңыз	қалай	?	3
жағдайыңыз	жақсыма	?	3
сауығып	кетсін	!	3
мазам	болмай	жатыр	7
мазам	болмай	тұр	7
аңсаған	арманыңа	жет	12
аңсаған	арманыңа	жете	3
аңсаған	арманыңа	жетуіңе	12
аңсаған	армандарыңа	жете	4
аңсаған	армандарыңа	жетуіңе	7
аманбыз	өздерің	қалайсыңдар	1
көріне	бер	!	4
көріне	бер	жаным	8
көріне	берсін	!	2
іңкәр	іңкәр	іңкәр	1
іске	сәттілік	тілеймін	3
ескі	жыл	есіркеп	1
аллаху	акбар	аллаху	3
төлем	жасау	керек	1
ағаның	туған	күні	2
боқ	арсен	мал	5
боқ	арсен	боқ	5
көруге	алла	нәсіп	1
комиссия	ақшасын	салған	5
комиссия	ақшасын	саласыз	5
комиссия	төлеу	керексіз	1
нұрасыл	нұрасыл	нұрасыл	1
көркем	мен	сені	1
бақытын	тілеймін	!	2
бақытын	нәсіп	етсін	1
қанды	ішіп	жатыр	4
болғаны	құтты	болсын	1
камила	камила	камила	1
жұмысың	қалай	?	4
немере	құтты	болсын	1
немере	шөбере	сүйіп	6
зере	зере	зере	1
дильназ	жазылып	кет	1
бэйби	бэйби	бэйби	1
жолыңыз	болсын	!	4
жолыңыз	болсын	жаным	10
бывает	бывает	бывает	1
жататын	қыздар	бар	1
саулық	тілеймін	!	5
саулық	тілеймін	әрқашан	5
саулық	отбасыңа	амандық	1
саулық	отбасыңызға	амандық	1
душқа	түсіп	алайын	9
әрекет	жасау	керек	1
тағала	екі	дүниенің	1
тағала	ұзақ	ғұмыр	1
тағала	садақа	бергенге	1
таңдап	алсаңыз	болады	1
дерме	қалдарыңыз	қалай	1
жегім	келіп	жатыр	10
жегім	келіп	тұр	6
жегім	келіп	кетті	9
жегім	кеп	тұр	6
сұрасам	болама	?	1
өмірдегі	бар	жақсылықты	1
өмірдегі	барлық	жақсылықты	11
өмірдегі	барлық	жақсылықтарды	2
жіберу	керек	еді	5
арыс	арыс	арыс	1
алоо	алоо	алоо	1
қарным	ашып	жатыр	10
қарным	ашып	тұр	8
қарным	ашып	кетті	6
алғашқы	кездері	жайма	1
биік	белестерден	көріне	1
биік	белестерді	бағындыра	3
биік	шыңдардан	көріне	1
денсаулығыңыз	қалай	?	3
денсаулығыңыз	қалай	жақсы	11
денсаулығыңыз	мықты	болсын	1
қарын	ашып	кетті	3
жазайын	деп	жатыр	6
берекелі	болсын	!	1
берекелі	жас	болсын	1
берекелі	жыл	болсын	1
берекелі	мерекелі	жыл	2
ақтауға	көшейік	ақтауға	1
күндер	көп	болсын	1
күндері	құтты	болсын	1
хабарсыз	кеттің	ғой	1
мүбәрәк	болсын	!	5
мүбәрәк	болсын	тілеген	6
тойы	құтты	болсын	1
иманы	жолдас	болсын	1
иманы	жолдасы	болсын	1
баруым	керек	еді	4
әділ	әділ	әділ	1
әділет	әділет	әділет	1
келейін	деп	жатыр	6
аяла	мен	сені	2
аяла	мен	айлан	10
аяла	аяла	аяла	1
жәннатта	болсын	!	2
ұйықтайын	деп	жатыр	11
ұйықтайын	деп	жатырмын	4
жүзіңнен	күлкі	кетпесін	1
аузыңды	жап	аузыңды	1
сіздерді	жақсы	көремін	3
болуға	шақырамыз	!	1
ақпарат	алу	үшін	1
разылығы	үшін	жақсы	5
разылығы	үшін	көмек	9
көзден	аман	болсын	5
көзден	сақтасын	!	5
көзден	сақтасын	алла	8
танысайық	қарсы	болмасаң	1
дәмді	болсын	!	4
ұйқың	тыныш	болсын	1
ысып	кетті	ғой	2
берекесін	берсін	!	2
шұғыла	шұғыла	шұғыла	1
жерің	ауырып	жатыр	5
жерің	жайлы	болсын	1
кездесу	керек	еді	2
ішу	керек	еді	6
кімен	сөйлесіп	жатсың	3
өтінем	өтінем	өтінем	1
шықсай	шықсай	шықсай	1
отырайық	қарсы	болмасаң	1
әсер	әсер	әсер	1
азда	болса	көмек	2
алло	алло	алло	1
райы	қалай	?	4
ерсұлтан	ерсұлтан	ерсұлтан	1
калын	қалай	?	2
бәріңе	сәлем	!	3
арманыңа	жете	бер	2
арманыңа	жете	беруіңе	13
арманыңа	жетуіңе	тілектеспін	1
арамызда	күліп	ойнап	1
соңына	дейін	сүйіп	2
сансыз	шүкір	жақсы	7
сансыз	шүкір	!	7
сансыз	шүкіршілік	етемін	2
бөпе	бөпе	бөпе	1
бөпе	жантай	бөпе	1
жылға	жете	берейік	1
жылға	өкпе	жоқ	1
аузына	келгенін	айтып	4
еркеназ	мен	сені	1
ұйықтама	ұйықтама	ұйықтама	1
раяна	раяна	раяна	1
болсаңыз	алаяқ	өтірік	1
алғым	келіп	тұр	6
быстро	быстро	быстро	1
жақсысыңдарма	қыздар	қалайсыңдар	4
жарқын	болсын	!	1
жеңіс	құтты	болсын	1
сізгеде	қайырлы	түн	2
сізгеде	жаңа	жыл	1
қоятын	ешкімнің	реті	1
кұтты	болсын	!	4
кұтты	болсын	өмір	9
керексің	ғой	маған	2
түсу	керек	еді	4
құдалық	құтты	болсын	1
құдалық	мың	жылдық	1
құдайға	шүкір	жақсы	6
қолдан	келгенше	көмек	1
нурислам	нурислам	нурислам	1
күндерің	құтты	болсын	1
күндерің	көп	болсын	1
күндерің	сәтті	өтсін	3
істеуге	болады	?	3
талап	оң	болсын	1
жердің	ауасы	да	1
азаннан	кешке	дейін	2
кетсең	кет	кетсең	1
акция	болып	жатыр	2
құдаша	құдаша	құдаша	1
желаю	крепкого	здоровья	1
ештен	кеш	жақсы	1
жолдарыңыз	болсын	!	3
тимесін	тфай	тфай	1
алуым	керек	еді	3
көбейіп	кетті	ғой	2
санат	санат	санат	1
тілеген	дұға	тілектерің	9
тілеген	дұға	тілектеріңіз	4
тілеген	дұға	тілектеріміз	13
тілеген	тілектерің	қабыл	2
тілеген	тілектеріңіз	қабыл	2
жастан	жасқа	жете	2
есімің	кім	?	7
есімің	кім	болады	4
дүниенің	бақытын	тілеймін	12
дүниенің	бақытын	нәсіп	2
дүниенің	жақсылығын	нәсіп	2
сөзің	мөлдіреген	көзің	1
мако	мако	мако	1
отбасың	аман	болсын	2
отбасыңа	амандық	бақыт	9
отбасыңа	амандық	тілеймін	3
айтар	ақылың	?	1
биіктерден	көріне	бер	7
биіктерден	көріне	берсін	4
биіктерден	көріне	беріңіз	14
қәзір	сен	маған	1
ренжідім	ренжідім	ренжідім	1
шағаларың	аман	есен	4
шағаларың	аманба	?	4
шағаларың	аманба	денсаулық	6
жеттік	аман	есен	1
үшінші	мәрте	ұсыныс	1
тұрыңыз	тәтті	түстер	1
физика	жаз	!	1
қатысып	активность	қандай	1
деу	керек	еді	3
сенсіз	өмір	сүре	2
апару	керек	еді	6
есімнен	шығып	кетті	12
есімнен	шығып	кетіпті	3
зың	зың	күлпаш	3
акон	мал	акон	1
жылды	жақсы	қарсы	1
жылды	қалай	қарсы	1
жылдық	болсын	!	1
иесі	болсын	!	1
мейрам	құтты	болсын	1
жания	тәте	әдемі	1
ағайын	туыс	бауырлар	2
ваши	дела	?	1
жасайын	деп	жатыр	7
ішкім	келіп	тұр	6
жүректен	құттықтаймын	!	2
жомарт	жандарға	аналық	1
ануар	ануар	ануар	1
табысты	болсын	!	2
табысты	жыл	болсын	1
табысты	болғың	келсе	1
жаның	жәннатта	болсын	1
жағдайларың	қалай	?	3
жағдайларың	жақсыма	?	3
сөйлескім	келіп	тұр	6
асылы	асылы	асылы	1
қойсам	болама	?	1
рф	мен	емес	1
бақыттың	базарында	жүре	8
бақыттың	базарында	алланың	4
қайту	керек	еді	4
жастықта	қартайыңдар	!	3
бізгеде	жұғысты	болсын	1
ыз	еш	гу	1
ыз	фанг	цех	1
берсеңіз	жақсы	болар	1
домбыра	күні	құтты	1
ұтысты	алу	үшін	1
ұтысты	болыңыздар	!	5
ұтысты	болыңыздар	сәттілік	6
құрдастар	қалайсыңдар	амансыңдарма	3
жанбо	жанбо	жанбо	1
саян	мадина	саян	1
қарайтын	адам	жоқ	5
садақа	қабыл	болсын	1
садақа	бергенге	еселеп	1
көрінбей	кеттің	ғой	1
дыр	дыр	дыр	1
жаркент	жаркент	жаркент	1
ауырмай	сырқамай	аман	4
ауырмай	сырқамай	жүре	6
қолыңыз	бос	болса	5
қолыңыз	дерт	көрмесін	1
жүзіңізден	күлкі	кетпесін	1
руың	қандай	?	2
екеуіңіз	бір	жастықта	1
екеуіңіз	бақытты	болыңыздар	3
белім	ауырып	жатыр	5
демеш	демеш	демеш	1
агностик	агностик	агностик	1
амандығын	берсін	!	2
жеткізе	алмай	жатырмын	5
жылағым	келіп	тұр	6
жылағым	келіп	кетті	7
істесем	болады	?	3
түстер	көр	жаным	3
түстер	көріңіз	түніңіз	2
назарында	жүре	бер	6
назарында	жүре	беріңіз	6
назарында	бақыттың	базарында	1
ішейін	деп	жатырмын	4
қалу	керек	еді	4
өмірің	ұзақ	болсын	2
тоймай	жүре	бер	10
тоймай	жүре	беріңіз	8
тоймай	жүре	беріңдер	7
сөйлесу	керек	еді	5
жақсылықтарды	тілеймін	!	3
жақсылықтарды	тілеймін	әрқашан	7
тісім	ауырып	жатыр	4
базарында	жүре	бер	5
базарында	жүре	беріңіз	7
базарында	алланың	назарында	1
ешкімнің	реті	келмеді	1
калыныз	қалай	?	2
анаң	үшін	жауап	1
анаңның	үмітін	ақта	4
анаңның	үмітін	ақтап	7
анаңның	мақтанышы	бол	3
әлемдегі	бар	жақсылықты	2
әлемдегі	барлық	жақсылықты	2
шешу	керек	еді	3
ғұмырлы	бол	!	2
ғұмырлы	болсын	!	2
жатайын	деп	жатырмын	4
қажымас	қайрат	тілеймін	3
қажымас	қайрат	ұзақ	9
барар	жерін	сұрады	1
тойды	аман	есен	1
атына	заты	сай	1
колм	бос	емес	1
баянды	болсын	!	1
баянды	ғұмыр	тілеймін	7
қосу	немесе	жою	1
қайтайын	деп	жатырмын	6
күнімен	құттықтаймын	!	3
естен	шығып	кетіпті	3
мұсылман	болғаны	құтты	2
бастаған	шақ	еді	1
тамағым	ауырып	тұр	4
жолдарын	болсын	!	4
қосыла	берсін	!	3
баламның	жағдайы	күнен	1
өмірдің	бар	жақсылығын	2
жасына	жас	қосыла	4
нұры	жаусын	!	2
кездері	жайма	шуақ	1
өсіріп	отырған	ұл	2
тіркелген	адамға	қайтарамын	3
ұнайтын	бала	?	1
тілектер	қабыл	болсын	1
тілектерің	қабыл	болсын	1
тілектеріңіз	қабыл	болсын	1
дипломы	құтты	болсын	1
бұның	кім	болғаны	1
бұның	бірі	де	1
бұның	қасына	келіп	1
бұның	барар	жерін	1
тәп	тәтті	болып	7
спам	спам	спам	1
жылын	құтты	болсын	1
жылына	бір	рет	3
жылына	бастағанда	жігіт	1
денсаулықтарыңыз	қалай	?	3
денсаулықтарыңыз	жақсыма	?	3
қозып	жатқан	қыздар	1
жақсылығын	тілеймін	!	2
жақсылығын	нәсіп	етсін	1
взаимно	взаимно	взаимно	1
ероха	ероха	ероха	1
күндеріңіз	құтты	болсын	1
күндеріңіз	көп	болсын	1
күндеріңіз	сәтті	өтсін	2
жеңілдігін	берсін	!	3
жұрттың	жеп	бара	1
жұмысыңа	сәттілік	тілеймін	2
какого	города	?	1
жемісті	болсын	!	1
гәп	құтты	болсын	1
активный	пиар	чат	1
деніңе	саулық	тілеймін	11
деніңе	саулық	отбасыңа	2
жағдайларыңыз	қалай	?	3
жағдайларыңыз	жақсыма	?	2
ақшалай	ұтыс	!	1
уайымдамаңыз	бәрі	жақсы	1
немерелер	өсіп	жатырма	3
айназ	айназ	айназ	1
сеніңде	жаңа	жылыңмен	1
айтпашы	айтпашы	айтпашы	1
көкпар	көкпар	көкпар	1
маймыл	маймыл	маймыл	1
тілінен	үй	тапсырмасын	1
қызығына	тоймай	жүре	2
ұзағынан	болсын	!	2
есіміңіз	кім	?	5
есіміңіз	кім	болады	5
айнура	айнура	айнура	1
гоха	бот	гоха	1
күнен	күнге	нашарлап	1
ердаулет	ердаулет	ердаулет	1
конкурс	қосып	тұрса	1
өмірімде	бірінші	рет	1
жүрегімнің	ішіндегі	жүрегім	1
боран	болып	тұр	2
нұрлы	нұрлы	нұрлы	1
бетінен	сүйіп	қой	3
үмітін	ақтап	биік	3
қызыңның	туған	күні	1
ортамызда	аман	есен	1
ортамызда	күліп	ойнап	1
кластастар	кластастар	кластастар	1
гель	для	душа	3
ваз	ыз	ыз	1
үйім	өлең	төсегім	1
беруім	керек	еді	3
күніңе	сәттілік	тілеймін	2
нұрсұлу	сені	жақсы	1
кунің	құтты	болсын	1
тегіс	аман	есен	2
қоныс	құтты	болсын	1
жакон	мал	жакон	1
қыздарыңның	қызығын	көріп	7
қыздарыңның	қызығын	көріңдер	8
күйің	қалай	?	3
бойың	қанша	?	1
сұраққа	жауапты	ватсаптан	1
отбасыңыз	аман	болсын	2
отбасыңызға	амандық	бақыт	9
отбасыңызға	амандық	тілеймін	3
құрбан	айт	құтты	7
құрбан	айт	қабыл	7
құрбан	айт	мерекесі	8
әкесінің	атына	тіркелген	1
жуайын	деп	жатырмын	3
қолыңа	қуат	берсін	1
қуантып	жүре	берсін	2
жасыңа	жас	қосыла	4
жасыңа	жас	қосылсын	10
ханымдар	мен	мырзалар	1
клей	клей	клей	1
қасиетті	жұма	мүбәрәк	5
жауапты	ватсаптан	ала	1
жұмысыңыз	қалай	?	3
кетуім	керек	еді	3
өмірімнің	соңына	дейін	1
оймен	қамқор	болып	1
ұсыныс	жасағанда	бұл	1
белестерден	көріне	бер	4
белестерден	көріне	берсін	6
болашағы	жарқын	болсын	1
барыс	жылы	құт	13
барыс	жылы	құтты	4
барыс	жылы	табыс	13
барыс	жылы	берекелі	14
барыс	жылы	табысты	12
тағдыр	дегенді	қойсаңшы	1
нұрхан	физика	жаз	1
азаматша	болып	өсе	3
азаматша	болып	өссін	8
аяз	бір	жақтан	1
ақтап	биік	белестерден	1
өздеріңе	де	құтты	7
өздеріңе	де	жаңа	4
бибігүл	бибігүл	бибігүл	1
көруді	алла	нәсіп	1
көруді	аллам	нәсіп	1
көруді	нәсіп	етсін	1
тэхён	тэхён	тэхён	1
романтик	романтик	романтик	1
мерекең	құтты	болсын	1
амандықта	болайық	!	2
жылың	құтты	болсын	1
жылыңмен	құттықтаймын	!	1
нұрсая	берік	бот	1
сұрағым	бар	еді	1
көзді	ашып	жұмғанша	1
калың	қалай	?	2
калыңыз	қалай	?	1
ақжан	ақжан	ақжан	1
ниетің	қабыл	болсын	1
өзіңеде	жаңа	жыл	1
еңбегің	жемісті	болсын	1
орындала	берсін	!	1
атыңыз	кім	?	4
іштерің	аманба	?	3
қосамыз	адам	қосамыз	1
мақсаттарыңа	жете	бер	3
мақсаттарыңа	жетуіңе	тілектеспін	2
жетуіңе	тілектеспін	!	4
әуелі	сырт	киім	1
қорқыт	ата	нақыл	1
ұлпа	қарын	төгіп	1
аллахым	разы	болсын	1
құнанбаев	абай	құнанбаев	1
естігім	келіп	тұр	3
баршамызға	разы	болсын	1
болуды	нәсіп	етсін	1
дипломың	құтты	болсын	1
кешіріңізші	ажар	ханым	1
лига	играть	ахмад	1
білесіңғо	білесіңғо	білесіңғо	1
қадір	түнінде	тілеген	1
емін	алар	едік	1
кішкентайдың	бауы	берік	1
жатқым	келіп	тұр	4
алоу	алоу	алоу	1
кеме	кел	кеме	1
қамқор	болып	тұрғанын	1
әлхамдулиллаһ	шүкір	жақсы	2
шабыт	админ	керемет	1
шабыт	шабыт	шабыт	1
жазғаныма	кешірім	сұраймын	1
болғың	келсе	жауап	1
қарасы	көп	екен	1
деніңізге	саулық	отбасыңызға	2
қуанышы	болып	жүре	3
айнагүл	айнагүл	айнагүл	1
куә	нан	құран	1
көшейік	ақтауға	көшейік	1
всмысле	всмысле	всмысле	1
армандарың	орындалсын	!	1
армандарың	орындала	берсін	1
рахман	рахман	рахман	1
темірхан	сені	жақсы	1
таңнан	кешке	дейін	1
дүниеде	өзіңді	біреудің	1
қадірлі	қонағы	болуға	2
қонағы	болуға	шақырамыз	1
әлемнің	бар	жақсылығын	2
мақтанышы	болып	жүре	2
жастары	ұзақ	болсын	1
көлемінде	комиссия	төлеу	1
көлемінде	комиссияның	ақшасын	1
балапанның	туған	күні	1
балапанның	бауы	берік	1
жұмада	тілеген	дұға	2
көмегің	керек	болып	3
жылдарың	құтты	болсын	1
жылдарыңмен	құтты	болсын	1
жылдарыңмен	құттықтаймын	!	1
жамағат	мен	сіздерге	1
жамағат	сіздерге	осы	1
жұмысыңызға	сәттілік	тілеймін	2
жақсылығымен	келсін	!	1
ғашықтар	күні	құтты	1
салуым	керек	еді	2
тұлпар	құтты	болсын	1
ниеттерің	қабыл	болсын	1
қызыммен	қатты	қиналып	1
калдарың	қалай	?	1
меншік	мерекең	құтты	1
армандарыңа	жете	бер	2
армандарыңа	жетуіңе	тілектеспін	2
марс	красивая	пара	1
ерош	ерош	ерош	1
ісіңе	береке	берсін	1
жанымнан	артық	жақсы	2
еліміз	аман	жұртымыз	2
қуанта	берсін	!	1
курсты	алғыңыз	келеді	1
инстаграмм	закрытый	как	1
түнің	тыныш	болсын	1
ағау	ағау	ағау	1
дипломын	құтты	болсын	1
қызымыздың	туған	күні	1
тәуелсіздік	құтты	болсын	1
тәуелсіздік	мерекесі	құтты	1
мазаласам	кешірім	сұраймын	1
жылдарыңыз	құтты	болсын	1
жылдарыңызбен	құттықтаймын	!	1
дикий	данияр	дарабоз	1
матка	матка	матка	1
жасағанда	бұл	көліктің	1
қадамы	құтты	болсын	1
билеген	сапасыз	сан	1
активность	қандай	екенін	1
жазылайын	деп	едім	1
сырқама	аңсаған	арманыңа	2
сырқамай	аман	есен	1
қалуға	болмайды	мүмкін	1
жылыңыз	құтты	болсын	1
жылыңызбен	құттықтаймын	!	1
акжан	шал	акжан	1
еңбегіңнің	жемісін	көр	4
еңбегіңнің	жемісін	көре	6
нашарлап	бара	жатыр	1
мәрте	ұсыныс	жасағанда	1
мерекесі	құтты	болсын	1
беріңіздерші	баламның	жағдайы	1
киеу	киеу	киеу	1
миқұрт	миқұрт	миқұрт	1
студенттер	күні	құтты	1
күндеріңе	сәттілік	тілеймін	3
қаңғыбас	қаңғыбас	қаңғыбас	1
ниеттеріңіз	қабыл	болсын	1
жігітіңнің	туған	күні	1
өлгім	келеді	менің	1
мерекеңіз	құтты	болсын	1
басамыз	коментарий	жазамыз	1
промо	деген	ютуб	1
қазаның	арты	қайырлы	1
эра	ха-ха	ха-ха	1
ваня	ваня	ваня	1
мәнді	де	сәнді	1
