token1	token2	weight
де	емес	96
де	істеп	80
де	кім	89
де	сені	91
де	мама	61
де	құтты	94
де	қайырлы	69
де	адам	72
де	или	79
де	саған	86
де	бүгін	79
де	болса	80
де	дұрыс	64
де	алла	67
де	тұр	81
де	болад	90
де	болады	92
де	айт	59
де	айтып	90
де	жұмыс	68
де	көп	66
де	барып	66
де	аман	72
де	кеш	63
де	кеше	77
де	ақша	88
де	кешке	61
де	қанша	95
де	бала	96
де	бәрі	85
де	барма	68
де	күшті	93
де	күн	83
де	туған	81
де	екі	83
де	қазір	80
де	қыз	92
де	рақмет	96
де	кетті	89
де	кел	96
де	келіп	86
де	келе	77
де	басқа	72
де	үйде	81
де	солай	79
де	бара	39
де	шығып	76
де	жазып	71
де	бірақ	80
де	сенің	91
де	қатты	91
де	кетіп	75
де	ала	85
де	салып	71
де	үйге	93
де	ішіп	90
де	жаман	95
де	барам	79
де	тамақ	68
де	кеп	95
де	сіз	92
де	сұрап	95
де	жаңа	87
де	бақытты	71
де	ештеңе	94
де	ауырып	92
де	айта	81
де	болған	85
де	көріп	83
де	ұйықтап	91
де	қарап	82
де	бірге	93
де	сондай	91
де	әдемі	53
де	ешкім	82
де	білмеймін	92
де	осылай	94
де	келді	72
де	тыныш	92
де	ойнап	89
де	жол	94
де	келеді	90
де	үлкен	82
де	дым	92
де	бос	87
де	керемет	94
де	болмай	96
де	осындай	76
де	жұмысқа	73
де	аз	93
де	кіріп	89
де	уақыт	92
де	барамыз	88
де	ойлап	87
де	өте	89
де	ұмытып	96
де	жұмыста	92
де	кетем	96
де	сізді	96
де	шаршап	92
де	ең	94
де	болмайды	87
де	дайын	89
де	айттым	89
де	сабақ	88
де	мүмкін	94
де	келем	87
де	құттықтаймын	86
де	баратын	90
де	сәттілік	94
де	қиын	84
де	ыстық	96
де	сағындым	76
де	болатын	94
де	басым	94
де	ұят	92
де	қосып	92
де	артық	93
де	біраз	96
де	дәл	92
де	барамын	86
де	көңіл	96
де	шығамыз	95
де	оңай	81
де	тұрдым	89
де	барғым	93
де	жұғысты	91
де	басталады	59
де	сәнді	86
де	өшеді	85
деп	?	89
деп	мен	72
деп	жақсы	57
деп	деп	98
деп	!	85
деп	қалай	103
деп	сен	103
деп	жоқ	77
деп	бар	85
деп	рахмет	110
деп	керек	124
деп	жан	120
деп	жаны	115
деп	жаным	127
деп	шүкір	108
деп	бір	103
деп	ен	71
деп	енді	113
деп	ол	83
деп	өзі	77
деп	өзің	95
деп	неге	77
деп	маған	81
деп	ал	77
деп	алып	103
деп	жат	66
деп	жатыр	125
деп	аа	19
деп	болды	127
деп	ек	121
деп	осы	126
деп	менде	98
деп	ерте	93
деп	ертең	114
деп	мені	102
деп	менің	84
деп	ем	101
деп	емес	63
деп	істеп	105
деп	кім	115
деп	сені	78
деп	как	95
деп	мама	127
деп	адам	98
деп	или	110
деп	ой	101
деп	саған	109
деп	бүгін	85
деп	жатсың	104
деп	дұрыс	74
деп	алла	121
деп	тұр	121
деп	ай	40
деп	айт	124
деп	айтып	69
деп	жұмыс	45
деп	көп	118
деп	барып	96
деп	жарайды	104
деп	ертен	127
деп	аман	108
деп	кеше	128
деп	ақша	91
деп	қашан	97
деп	кешке	115
деп	еді	114
деп	қанша	48
деп	бала	107
деп	бәрі	122
деп	күшті	105
деп	күн	128
деп	екі	128
деп	қазір	98
деп	ана	121
деп	қыз	106
деп	үш	127
деп	кетті	126
деп	келіп	86
деп	келе	97
деп	бас	96
деп	басқа	118
деп	үйде	104
деп	солай	122
деп	бара	108
деп	біз	106
деп	жатырм	114
деп	жатырмын	75
деп	шығып	44
деп	жаз	76
деп	жазып	84
деп	бірақ	48
деп	сенің	99
деп	қатты	113
деп	қой	104
деп	кетіп	102
деп	ала	77
деп	салып	115
деп	үйге	100
деп	өзіңіз	111
деп	ішіп	105
деп	жаман	120
деп	барам	100
деп	тамақ	118
деп	ап	124
деп	бұл	106
деп	сенде	126
деп	таң	117
деп	едім	117
деп	кеп	27
деп	сіз	107
деп	папа	115
деп	жүр	117
деп	алмай	62
деп	анау	121
деп	сұрап	109
деп	жаңа	61
деп	еш	116
деп	ештеңе	123
деп	бұйырса	110
деп	ауырып	127
деп	отыр	122
деп	отырмын	39
деп	тез	55
деп	айта	124
деп	беріп	50
деп	жасап	110
деп	көріп	124
деп	мал	127
деп	неше	121
деп	жауап	108
деп	су	77
деп	видео	126
деп	ұйықтап	121
деп	айтам	110
деп	телефон	71
деп	қарап	118
деп	қалды	99
деп	жатқан	102
деп	сондай	53
деп	еще	127
деп	до	118
деп	жай	127
деп	ешкім	117
деп	соған	106
деп	осылай	94
деп	келді	124
деп	келген	98
деп	ат	107
деп	ата	118
деп	кеткен	125
деп	жүре	100
деп	ойнап	83
деп	жүрген	111
деп	заказ	67
деп	келеді	119
деп	бәрін	127
деп	дым	101
деп	әңгіме	119
деп	жеп	108
деп	оған	115
деп	өмір	111
деп	күтіп	120
деп	вообще	81
деп	алп	118
деп	болмай	92
деп	болмаса	126
деп	мың	124
деп	жұмысқа	128
деп	азанда	126
деп	бірінші	121
деп	бізді	124
деп	олай	125
деп	кіріп	124
деп	өтініш	107
деп	жана	115
деп	сөйле	127
деп	сөйлесіп	119
деп	алдын	117
деп	алдында	119
деп	олар	122
деп	қайта	118
деп	тастап	98
деп	түнде	99
деп	жатып	124
деп	али	104
деп	келдім	123
деп	ашып	121
деп	тілеймін	121
деп	уақыт	97
деп	содан	128
деп	менен	103
деп	күнде	110
деп	алдым	109
деп	ещё	123
деп	кеттім	122
деп	өздері	123
деп	ойлап	126
деп	ұмытып	35
деп	звандап	76
деп	өтірік	96
деп	кете	91
деп	оның	110
деп	сізді	128
деп	тұрған	127
деп	айтты	70
деп	шаршап	56
деп	ең	109
деп	сөз	100
деп	осыны	108
деп	алған	106
деп	айттым	118
деп	берген	71
деп	біреу	108
деп	хабар	118
деп	оқып	120
деп	жаза	102
деп	брак	79
деп	бізге	124
деп	шығарып	126
деп	бастап	106
деп	жүріп	110
деп	жылап	83
деп	жібере	77
деп	қол	126
деп	әр	113
деп	демалып	123
деп	айтшы	127
деп	қойып	92
деп	жіберіп	91
деп	кішкене	101
деп	жүрсің	128
деп	жазам	101
деп	айтқан	91
деп	айтса	69
деп	айтсай	106
деп	ет	106
деп	қоя	111
деп	жатсыз	91
деп	іздеп	102
деп	бағана	102
деп	ренжіп	126
деп	бірдеңе	92
деп	айтпа	125
деп	жазылып	91
деп	олда	90
деп	екеуі	115
деп	қалып	126
деп	ұстап	114
деп	жатырсың	124
деп	қойды	97
деп	қойдым	121
деп	быр	102
деп	қайтып	125
деп	басым	118
деп	жүрмін	120
деп	өткенде	82
деп	келп	124
деп	жауып	125
деп	ешкімге	127
деп	ары	119
деп	өшіріп	126
деп	қосып	108
деп	артық	128
деп	берді	127
деп	жынды	118
деп	өзін	128
деп	біраз	122
деп	басып	115
деп	жатсын	125
деп	өзіңе	88
деп	шақырып	127
деп	жібердім	102
деп	жатырмыз	118
деп	шығасың	77
деп	барған	124
деп	журген	124
деп	тұра	89
деп	ми	126
деп	айтайын	124
деп	соның	70
деп	отырған	128
деп	адамды	79
деп	ренжіме	128
деп	айтады	115
деп	сонша	80
деп	едің	124
деп	өзіме	59
деп	барсам	111
деп	отыра	125
деп	кеттің	92
деп	келмей	113
деп	ато	126
деп	жатса	127
деп	өзіне	96
деп	оз	126
деп	жата	127
деп	ойланып	113
деп	мамаға	76
деп	тұрады	127
деп	бәріне	105
деп	өліп	126
деп	тұрмын	99
деп	басында	76
деп	айтсам	128
деп	қойған	96
деп	бермей	109
деп	шықпай	126
деп	шығатын	126
деп	жазған	125
деп	жазбай	88
деп	едік	115
деп	қуып	75
деп	күліп	87
деп	айтпай	107
деп	бармай	100
деп	сұрақ	116
деп	жіберген	121
деп	қорқып	121
деп	айтатын	86
деп	алдап	86
деп	жатырма	92
деп	жазды	99
деп	жаздым	94
деп	қашып	93
деп	естіп	119
деп	айту	92
деп	тырысып	87
деп	артынан	118
деп	қуанып	125
деп	айтамын	93
деп	өзімді	102
деп	қана	108
деп	айтасың	111
деп	отырсың	103
деп	дайындалып	97
деп	сұрай	105
деп	жыным	108
деп	тұрды	127
деп	шешіп	122
деп	сөйлеп	125
деп	ұрып	98
деп	звондап	123
деп	жазу	120
деп	бәле	101
деп	сұрайын	119
деп	әрең	87
деп	уайымдап	117
деп	соғып	93
деп	жатқанда	121
деп	жатсам	96
деп	бекер	96
деп	айтпайм	99
деп	жазшы	115
деп	сақтап	105
деп	түседі	93
деп	лақтырып	126
деп	жүретін	121
деп	ұрысып	113
деп	дұға	110
деп	көрсетіп	118
деп	тұрсың	123
деп	мәз	80
деп	жүреді	105
деп	жүрем	125
деп	сеніп	123
деп	түсініп	122
деп	жүрміз	122
деп	жатсыңдар	104
деп	әдейі	108
деп	айттың	119
деп	талай	100
деп	жүргенде	125
деп	отыратын	97
деп	миым	116
деп	айтым	126
деп	жазса	102
деп	жазсам	122
деп	үндемей	107
деп	зорға	126
деп	айтсаң	123
деп	өзінше	113
деп	сұраған	117
деп	шошып	104
деп	ақыл	109
деп	тұрғанда	126
деп	тұрса	117
деп	едіңіз	115
деп	айтуға	74
деп	айтың	91
деп	айтыңыз	127
деп	ниет	115
деп	есептеп	123
деп	атып	124
деп	қорқам	126
деп	жатырсыз	106
деп	жүгіріп	116
деп	боқтап	115
